,artist,date,rank,song
24,MEGHAN TRAINOR,2015-04-18,25 ,Lips Are Movin'
25,ZEDD featuring SELENA GOMEZ,2015-04-18,26 ,I Want You To Know
26,SAM SMITH,2015-04-18,27 ,I'm Not The Only One
27,USHER featuring JUICY J,2015-04-18,28 ,I Don't Mind
28,CALVIN HARRIS featuring ELLIE GOULDING,2015-04-18,29 ,Outside
29,BIG SEAN featuring DRAKE,2015-04-18,30 ,Blessings
30,KELLY CLARKSON,2015-04-18,31 ,Heartbeat Song
31,MEGHAN TRAINOR,2015-04-18,32 ,All About That Bass
32,RAE SREMMURD featuring NICKI MINAJ & YOUNG THUG,2015-04-18,33 ,Throw Sum Mo
33,FALL OUT BOY,2015-04-18,34 ,Centuries
34,"NICKI MINAJ featuring DRAKE, LIL WAYNE & CHRIS BROWN",2015-04-18,35 ,Only
35,ZAC BROWN BAND,2015-04-18,36 ,Homegrown
36,TOVE LO,2015-04-18,37 ,Talking Body
37,VANCE JOY,2015-04-18,38 ,Riptide
38,SAM SMITH,2015-04-18,39 ,Stay With Me
39,BIG SEAN featuring E-40,2015-04-18,40 ,I Don't Fuck With You
40,NICK JONAS,2015-04-18,41 ,Jealous
41,MAROON 5,2015-04-18,42 ,Animals
42,ONE DIRECTION,2015-04-18,43 ,Night Changes
43,BEYONCE,2015-04-18,44 ,7/11
44,LITTLE BIG TOWN,2015-04-18,45 ,Girl Crush
45,NE-YO featuring JUICY J,2015-04-18,46 ,She Knows
46,SIA,2015-04-18,47 ,Elastic Heart
47,GEORGE EZRA,2015-04-18,48 ,Budapest
48,COLE SWINDELL,2015-04-18,49 ,Ain't Worth The Whiskey
49,ANDY GRAMMER,2015-04-18,50 ,"Honey, I'm Good."
50,TREY SONGZ,2015-04-18,51 ,Slow Motion
51,CHRIS YOUNG,2015-04-18,52 ,Lonely Eyes
52,DARIUS RUCKER,2015-04-18,53 ,Homegrown Honey
53,IMAGINE DRAGONS,2015-04-18,54 ,I Bet My Life
54,MEGHAN TRAINOR,2015-04-18,55 ,Dear Future Husband
55,LILLYWOOD & ROBIN SCHULZ,2015-04-18,56 ,Prayer In C
56,DRAKE,2015-04-18,57 ,Know Yourself
57,FIFTH HARMONY featuring KID INK,2015-04-18,58 ,Worth It
58,SHEPPARD,2015-04-18,59 ,Geronimo
59,DIERKS BENTLEY,2015-04-18,60 ,Say You Do
60,DRAKE,2015-04-18,61 ,Energy
61,"KANYE WEST featuring THEOPHILUS LONDON, ALLAN KINGDOM & PAUL",2015-04-18,62 ,All Day
62,SILENTO,2015-04-18,63 ,Watch Me
63,TYLER FARR,2015-04-18,64 ,A Guy Walks Into A Bar
64,DRAKE,2015-04-18,65 ,Legend
65,NICKY JAM & ENRIQUE IGLESIAS,2015-04-18,66 ,El Perdon
66,IGGY AZALEA featuring JENNIFER HUDSON,2015-04-18,67 ,Trouble
67,TORI KELLY,2015-04-18,68 ,Nobody Love
68,CIARA,2015-04-18,69 ,I Bet
69,DAVID GUETTA featuring NICKI MINAJ & AFROJACK,2015-04-18,70 ,Hey Mama
70,O.T. GENASIS,2015-04-18,71 ,CoCo
71,A THOUSAND HORSES,2015-04-18,72 ,Smoke
72,MIRANDA LAMBERT,2015-04-18,73 ,Little Red Wagon
73,DRAKE,2015-04-18,74 ,10 Bands
74,NICKI MINAJ featuring BEYONCE,2015-04-18,75 ,Feeling Myself
75,BILLY CURRINGTON,2015-04-18,76 ,Don't It
76,KEITH URBAN featuring ERIC CHURCH,2015-04-18,77 ,Raise 'Em Up
77,KENDRICK LAMAR,2015-04-18,78 ,King Kunta
78,MUMFORD & SONS,2015-04-18,79 ,Believe
79,BREAKING BENJAMIN,2015-04-18,80 ,Failure
80,FLORIDA GEORGIA LINE,2015-04-18,81 ,Sippin' On Fire
81,SKRILLEX & DIPLO featuring JUSTIN BIEBER,2015-04-18,82 ,Where Are U Now
82,J. COLE,2015-04-18,83 ,Apparently
83,WIZ KHALIFA featuring CHARLIE PUTH,2015-04-18,84 ,See You Again
84,LUNCHMONEY LEWIS,2015-04-18,85 ,Bills
85,ERIC PASLAY,2015-04-18,86 ,She Don't Love You
86,FALL OUT BOY,2015-04-18,87 ,Immortals
87,BLAKE SHELTON featuring ASHLEY MONROE,2015-04-18,88 ,Lonely Tonight
88,CARLY RAE JEPSEN,2015-04-18,89 ,I Really Like You
89,CARRIE UNDERWOOD,2015-04-18,90 ,Little Toy Guns
90,ACTION BRONSON featuring CHANCE THE RAPPER,2015-04-18,91 ,Baby Blue
91,TIM McGRAW with CATHERINE DUNN,2015-04-18,92 ,Diamond Rings And Old Barstools
92,ECHOSMITH,2015-04-18,93 ,Bright
93,JASON ALDEAN,2015-04-18,94 ,Just Gettin' Started
94,THOMAS RHETT,2015-04-18,95 ,Make Me Wanna
95,CANAAN SMITH,2015-04-18,96 ,Love You Like That
96,LUKE BRYAN,2015-04-18,97 ,I See You
97,KENNY CHESNEY with GRACE POTTER,2015-04-18,98 ,Wild Child
98,DJ SNAKE & ALUNAGEORGE,2015-04-18,99 ,You Know You Like It
99,ERIC CHURCH,2015-04-18,100,Like A Wrecking Ball
0,MARK RONSON featuring BRUNO MARS,2015-04-25,1  ,Uptown Funk!
1,MAROON 5,2015-04-25,2  ,Sugar
2,ELLIE GOULDING,2015-04-25,3  ,Love Me Like You Do
3,THE WEEKND,2015-04-25,4  ,Earned It (Fifty Shades Of Grey)
4,ED SHEERAN,2015-04-25,5  ,Thinking Out Loud
5,FETTY WAP,2015-04-25,6  ,Trap Queen
6,TAYLOR SWIFT,2015-04-25,7  ,Style
7,FLO RIDA featuring SAGE THE GEMINI & LOOKAS,2015-04-25,8  ,G.D.F.R.
8,RIHANNA & KANYE WEST & PAUL McCARTNEY,2015-04-25,9  ,FourFiveSeconds
9,WIZ KHALIFA featuring CHARLIE PUTH,2015-04-25,10 ,See You Again
10,NATALIE LA ROSE featuring JEREMIH,2015-04-25,11 ,Somebody
11,WALK THE MOON,2015-04-25,12 ,Shut Up And Dance
12,NICK JONAS,2015-04-25,13 ,Chains
13,JASON DERULO,2015-04-25,14 ,Want To Want Me
14,PITBULL & NE-YO,2015-04-25,15 ,Time Of Our Lives
15,ARIANA GRANDE,2015-04-25,16 ,One Last Time
16,TAYLOR SWIFT,2015-04-25,17 ,Blank Space
17,NICKI MINAJ featuring DRAKE & LIL WAYNE,2015-04-25,18 ,Truffle Butter
18,RIHANNA,2015-04-25,19 ,Bitch Better Have My Money
19,SAM SMITH,2015-04-25,20 ,Lay Me Down
20,HOZIER,2015-04-25,21 ,Take Me To Church
21,OMARION featuring CHRIS BROWN & JHENE AIKO,2015-04-25,22 ,Post To Be
22,SAM HUNT,2015-04-25,23 ,Take Your Time
23,KELLY CLARKSON,2015-04-25,24 ,Heartbeat Song
24,CHRIS BROWN & TYGA,2015-04-25,25 ,Ayo
25,TAYLOR SWIFT,2015-04-25,26 ,Shake It Off
26,ZEDD featuring SELENA GOMEZ,2015-04-25,27 ,I Want You To Know
27,TOVE LO,2015-04-25,28 ,Talking Body
28,SAM SMITH,2015-04-25,29 ,I'm Not The Only One
29,BIG SEAN featuring DRAKE,2015-04-25,30 ,Blessings
30,USHER featuring JUICY J,2015-04-25,31 ,I Don't Mind
31,CALVIN HARRIS featuring ELLIE GOULDING,2015-04-25,32 ,Outside
32,MEGHAN TRAINOR,2015-04-25,33 ,Lips Are Movin'
33,RAE SREMMURD featuring NICKI MINAJ & YOUNG THUG,2015-04-25,34 ,Throw Sum Mo
34,FALL OUT BOY,2015-04-25,35 ,Centuries
35,ZAC BROWN BAND,2015-04-25,36 ,Homegrown
36,MEGHAN TRAINOR,2015-04-25,37 ,All About That Bass
37,"NICKI MINAJ featuring DRAKE, LIL WAYNE & CHRIS BROWN",2015-04-25,38 ,Only
38,MEGHAN TRAINOR,2015-04-25,39 ,Dear Future Husband
39,VANCE JOY,2015-04-25,40 ,Riptide
40,FIFTH HARMONY featuring KID INK,2015-04-25,41 ,Worth It
41,SAM SMITH,2015-04-25,42 ,Stay With Me
42,BIG SEAN featuring E-40,2015-04-25,43 ,I Don't Fuck With You
43,NICK JONAS,2015-04-25,44 ,Jealous
44,ANDY GRAMMER,2015-04-25,45 ,"Honey, I'm Good."
45,GEORGE EZRA,2015-04-25,46 ,Budapest
46,MAROON 5,2015-04-25,47 ,Animals
47,COLE SWINDELL,2015-04-25,48 ,Ain't Worth The Whiskey
48,BEYONCE,2015-04-25,49 ,7/11
49,ONE DIRECTION,2015-04-25,50 ,Night Changes
50,TREY SONGZ,2015-04-25,51 ,Slow Motion
51,SIA,2015-04-25,52 ,Elastic Heart
52,CHRIS YOUNG,2015-04-25,53 ,Lonely Eyes
53,LITTLE BIG TOWN,2015-04-25,54 ,Girl Crush
54,NE-YO featuring JUICY J,2015-04-25,55 ,She Knows
55,DAVID GUETTA featuring NICKI MINAJ & AFROJACK,2015-04-25,56 ,Hey Mama
56,DIERKS BENTLEY,2015-04-25,57 ,Say You Do
57,IMAGINE DRAGONS,2015-04-25,58 ,I Bet My Life
58,DRAKE,2015-04-25,59 ,Know Yourself
59,SILENTO,2015-04-25,60 ,Watch Me
60,KENDRICK LAMAR,2015-04-25,61 ,King Kunta
61,DARIUS RUCKER,2015-04-25,62 ,Homegrown Honey
62,SHEPPARD,2015-04-25,63 ,Geronimo
63,SKRILLEX & DIPLO featuring JUSTIN BIEBER,2015-04-25,64 ,Where Are U Now
64,TYLER FARR,2015-04-25,65 ,A Guy Walks Into A Bar
65,TORI KELLY,2015-04-25,66 ,Nobody Love
66,CIARA,2015-04-25,67 ,I Bet
67,DRAKE,2015-04-25,68 ,Energy
68,"KANYE WEST featuring THEOPHILUS LONDON, ALLAN KINGDOM & PAUL",2015-04-25,69 ,All Day
69,LILLYWOOD & ROBIN SCHULZ,2015-04-25,70 ,Prayer In C
70,KEITH URBAN featuring ERIC CHURCH,2015-04-25,71 ,Raise 'Em Up
71,BILLY CURRINGTON,2015-04-25,72 ,Don't It
72,IGGY AZALEA featuring JENNIFER HUDSON,2015-04-25,73 ,Trouble
73,DRAKE,2015-04-25,74 ,Legend
74,A THOUSAND HORSES,2015-04-25,75 ,Smoke
75,FLORIDA GEORGIA LINE,2015-04-25,76 ,Sippin' On Fire
76,DILLON FRANCIS & DJ SNAKE,2015-04-25,77 ,Get Low
77,MUMFORD & SONS,2015-04-25,78 ,Believe
78,O.T. GENASIS,2015-04-25,79 ,CoCo
79,CARLY RAE JEPSEN,2015-04-25,80 ,I Really Like You
80,MIRANDA LAMBERT,2015-04-25,81 ,Little Red Wagon
81,DRAKE,2015-04-25,82 ,10 Bands
82,DJ SNAKE & ALUNAGEORGE,2015-04-25,83 ,You Know You Like It
83,LUNCHMONEY LEWIS,2015-04-25,84 ,Bills
84,NICKI MINAJ featuring BEYONCE,2015-04-25,85 ,Feeling Myself
85,CARRIE UNDERWOOD,2015-04-25,86 ,Little Toy Guns
86,WALE featuring USHER,2015-04-25,87 ,The Matrimony
87,ECHOSMITH,2015-04-25,88 ,Bright
88,ERIC PASLAY,2015-04-25,89 ,She Don't Love You
89,NICKY JAM & ENRIQUE IGLESIAS,2015-04-25,90 ,El Perdon
90,LUDACRIS featuring MIGUEL,2015-04-25,91 ,Good Lovin'
91,FALL OUT BOY,2015-04-25,92 ,Immortals
92,TIM McGRAW with CATHERINE DUNN,2015-04-25,93 ,Diamond Rings And Old Barstools
93,KENNY CHESNEY with GRACE POTTER,2015-04-25,94 ,Wild Child
94,CANAAN SMITH,2015-04-25,95 ,Love You Like That
95,ERIC CHURCH,2015-04-25,96 ,Like A Wrecking Ball
96,KELSEA BALLERINI,2015-04-25,97 ,Love Me Like You Mean It
97,FUTURE,2015-04-25,98 ,Commas
98,J. COLE,2015-04-25,99 ,Apparently
99,LUKE BRYAN,2015-04-25,100,I See You
0,WIZ KHALIFA featuring CHARLIE PUTH,2015-05-02,1  ,See You Again
1,MARK RONSON featuring BRUNO MARS,2015-05-02,2  ,Uptown Funk!
2,MAROON 5,2015-05-02,3  ,Sugar
3,FETTY WAP,2015-05-02,4  ,Trap Queen
4,ED SHEERAN,2015-05-02,5  ,Thinking Out Loud
5,THE WEEKND,2015-05-02,6  ,Earned It (Fifty Shades Of Grey)
6,ELLIE GOULDING,2015-05-02,7  ,Love Me Like You Do
7,FLO RIDA featuring SAGE THE GEMINI & LOOKAS,2015-05-02,8  ,G.D.F.R.
8,WALK THE MOON,2015-05-02,9  ,Shut Up And Dance
9,TAYLOR SWIFT,2015-05-02,10 ,Style
10,NATALIE LA ROSE featuring JEREMIH,2015-05-02,11 ,Somebody
11,JASON DERULO,2015-05-02,12 ,Want To Want Me
12,RIHANNA & KANYE WEST & PAUL McCARTNEY,2015-05-02,13 ,FourFiveSeconds
13,NICK JONAS,2015-05-02,14 ,Chains
14,ARIANA GRANDE,2015-05-02,15 ,One Last Time
15,OMARION featuring CHRIS BROWN & JHENE AIKO,2015-05-02,16 ,Post To Be
16,PITBULL & NE-YO,2015-05-02,17 ,Time Of Our Lives
17,NICKI MINAJ featuring DRAKE & LIL WAYNE,2015-05-02,18 ,Truffle Butter
18,TAYLOR SWIFT,2015-05-02,19 ,Blank Space
19,SAM SMITH,2015-05-02,20 ,Lay Me Down
20,RIHANNA,2015-05-02,21 ,Bitch Better Have My Money
21,SAM HUNT,2015-05-02,22 ,Take Your Time
22,HOZIER,2015-05-02,23 ,Take Me To Church
23,TOVE LO,2015-05-02,24 ,Talking Body
24,CHRIS BROWN & TYGA,2015-05-02,25 ,Ayo
25,MEGHAN TRAINOR,2015-05-02,26 ,Dear Future Husband
26,TAYLOR SWIFT,2015-05-02,27 ,Shake It Off
27,BIG SEAN featuring DRAKE,2015-05-02,28 ,Blessings
28,ZEDD featuring SELENA GOMEZ,2015-05-02,29 ,I Want You To Know
29,RAE SREMMURD featuring NICKI MINAJ & YOUNG THUG,2015-05-02,30 ,Throw Sum Mo
30,KELLY CLARKSON,2015-05-02,31 ,Heartbeat Song
31,SAM SMITH,2015-05-02,32 ,I'm Not The Only One
32,MEGHAN TRAINOR,2015-05-02,33 ,Lips Are Movin'
33,ANDY GRAMMER,2015-05-02,34 ,"Honey, I'm Good."
34,ZAC BROWN BAND,2015-05-02,35 ,Homegrown
35,MEGHAN TRAINOR,2015-05-02,36 ,All About That Bass
36,USHER featuring JUICY J,2015-05-02,37 ,I Don't Mind
37,VANCE JOY,2015-05-02,38 ,Riptide
38,FIFTH HARMONY featuring KID INK,2015-05-02,39 ,Worth It
39,FALL OUT BOY,2015-05-02,40 ,Centuries
40,"NICKI MINAJ featuring DRAKE, LIL WAYNE & CHRIS BROWN",2015-05-02,41 ,Only
41,SKRILLEX & DIPLO featuring JUSTIN BIEBER,2015-05-02,42 ,Where Are U Now
42,GEORGE EZRA,2015-05-02,43 ,Budapest
43,DAVID GUETTA featuring NICKI MINAJ & AFROJACK,2015-05-02,44 ,Hey Mama
44,TREY SONGZ,2015-05-02,45 ,Slow Motion
45,CALVIN HARRIS featuring ELLIE GOULDING,2015-05-02,46 ,Outside
46,SIA,2015-05-02,47 ,Elastic Heart
47,NICK JONAS,2015-05-02,48 ,Jealous
48,SAM SMITH,2015-05-02,49 ,Stay With Me
49,BIG SEAN featuring E-40,2015-05-02,50 ,I Don't Fuck With You
50,BEYONCE,2015-05-02,51 ,7/11
51,"KANYE WEST featuring THEOPHILUS LONDON, ALLAN KINGDOM & PAUL",2015-05-02,52 ,All Day
52,DRAKE,2015-05-02,53 ,Know Yourself
53,SILENTO,2015-05-02,54 ,Watch Me
54,COLE SWINDELL,2015-05-02,55 ,Ain't Worth The Whiskey
55,LITTLE BIG TOWN,2015-05-02,56 ,Girl Crush
56,DIERKS BENTLEY,2015-05-02,57 ,Say You Do
57,KENDRICK LAMAR,2015-05-02,58 ,King Kunta
58,FLORIDA GEORGIA LINE,2015-05-02,59 ,Sippin' On Fire
59,DRAKE,2015-05-02,60 ,Energy
60,DILLON FRANCIS & DJ SNAKE,2015-05-02,61 ,Get Low
61,TYLER FARR,2015-05-02,62 ,A Guy Walks Into A Bar
62,SHEPPARD,2015-05-02,63 ,Geronimo
63,CHRIS YOUNG,2015-05-02,64 ,Lonely Eyes
64,BILLY CURRINGTON,2015-05-02,65 ,Don't It
65,TORI KELLY,2015-05-02,66 ,Nobody Love
66,DJ SNAKE & ALUNAGEORGE,2015-05-02,67 ,You Know You Like It
67,KEITH URBAN featuring ERIC CHURCH,2015-05-02,68 ,Raise 'Em Up
68,A THOUSAND HORSES,2015-05-02,69 ,Smoke
69,"KID INK, TYGA, WALE, YG & RICH HOMIE QUAN",2015-05-02,70 ,Ride Out
70,CIARA,2015-05-02,71 ,I Bet
71,MUMFORD & SONS,2015-05-02,72 ,Believe
72,DRAKE,2015-05-02,73 ,Legend
73,LILLYWOOD & ROBIN SCHULZ,2015-05-02,74 ,Prayer In C
74,DRAKE,2015-05-02,75 ,10 Bands
75,ECHOSMITH,2015-05-02,76 ,Bright
76,CARRIE UNDERWOOD,2015-05-02,77 ,Little Toy Guns
77,MIRANDA LAMBERT,2015-05-02,78 ,Little Red Wagon
78,FUTURE,2015-05-02,79 ,Commas
79,NICKI MINAJ featuring BEYONCE,2015-05-02,80 ,Feeling Myself
80,DARIUS RUCKER,2015-05-02,81 ,Homegrown Honey
81,TWENTY ONE PILOTS,2015-05-02,82 ,Tear In My Heart
82,CARLY RAE JEPSEN,2015-05-02,83 ,I Really Like You
83,IGGY AZALEA featuring JENNIFER HUDSON,2015-05-02,84 ,Trouble
84,WALE featuring USHER,2015-05-02,85 ,The Matrimony
85,WIZ KHALIFA & IGGY AZALEA,2015-05-02,86 ,Go Hard Or Go Home
86,ERIC PASLAY,2015-05-02,87 ,She Don't Love You
87,LUNCHMONEY LEWIS,2015-05-02,88 ,Bills
88,KENNY CHESNEY with GRACE POTTER,2015-05-02,89 ,Wild Child
89,TIM McGRAW with CATHERINE DUNN,2015-05-02,90 ,Diamond Rings And Old Barstools
90,CANAAN SMITH,2015-05-02,91 ,Love You Like That
91,FALL OUT BOY,2015-05-02,92 ,Immortals
92,ERIC CHURCH,2015-05-02,93 ,Like A Wrecking Ball
93,KELSEA BALLERINI,2015-05-02,94 ,Love Me Like You Mean It
94,NICKY JAM & ENRIQUE IGLESIAS,2015-05-02,95 ,El Perdon
95,THOMAS RHETT,2015-05-02,96 ,Crash And Burn
96,LUDACRIS featuring MIGUEL,2015-05-02,97 ,Good Lovin'
97,WHO IS FANCY,2015-05-02,98 ,Goodbye
98,EASTON CORBIN,2015-05-02,99 ,Baby Be My Love Song
99,MAJOR LAZER x DJ SNAKE featuring M0,2015-05-02,100,Lean On
0,WIZ KHALIFA featuring CHARLIE PUTH,2015-05-09,1  ,See You Again
1,MARK RONSON featuring BRUNO MARS,2015-05-09,2  ,Uptown Funk!
2,THE WEEKND,2015-05-09,3  ,Earned It (Fifty Shades Of Grey)
3,MAROON 5,2015-05-09,4  ,Sugar
4,FETTY WAP,2015-05-09,5  ,Trap Queen
5,ELLIE GOULDING,2015-05-09,6  ,Love Me Like You Do
6,ED SHEERAN,2015-05-09,7  ,Thinking Out Loud
7,WALK THE MOON,2015-05-09,8  ,Shut Up And Dance
8,FLO RIDA featuring SAGE THE GEMINI & LOOKAS,2015-05-09,9  ,G.D.F.R.
9,NATALIE LA ROSE featuring JEREMIH,2015-05-09,10 ,Somebody
10,JASON DERULO,2015-05-09,11 ,Want To Want Me
11,TAYLOR SWIFT,2015-05-09,12 ,Style
12,ARIANA GRANDE,2015-05-09,13 ,One Last Time
13,NICK JONAS,2015-05-09,14 ,Chains
14,OMARION featuring CHRIS BROWN & JHENE AIKO,2015-05-09,15 ,Post To Be
15,RIHANNA & KANYE WEST & PAUL McCARTNEY,2015-05-09,16 ,FourFiveSeconds
16,RIHANNA,2015-05-09,17 ,Bitch Better Have My Money
17,TOVE LO,2015-05-09,18 ,Talking Body
18,PITBULL & NE-YO,2015-05-09,19 ,Time Of Our Lives
19,SAM SMITH,2015-05-09,20 ,Lay Me Down
20,SAM HUNT,2015-05-09,21 ,Take Your Time
21,NICKI MINAJ featuring DRAKE & LIL WAYNE,2015-05-09,22 ,Truffle Butter
22,TAYLOR SWIFT,2015-05-09,23 ,Blank Space
23,MEGHAN TRAINOR,2015-05-09,24 ,Dear Future Husband
24,LITTLE BIG TOWN,2015-05-09,25 ,Girl Crush
25,HOZIER,2015-05-09,26 ,Take Me To Church
26,DAVID GUETTA featuring NICKI MINAJ & AFROJACK,2015-05-09,27 ,Hey Mama
27,BIG SEAN featuring DRAKE,2015-05-09,28 ,Blessings
28,CHRIS BROWN & TYGA,2015-05-09,29 ,Ayo
29,ZEDD featuring SELENA GOMEZ,2015-05-09,30 ,I Want You To Know
30,ANDY GRAMMER,2015-05-09,31 ,"Honey, I'm Good."
31,TAYLOR SWIFT,2015-05-09,32 ,Shake It Off
32,RAE SREMMURD featuring NICKI MINAJ & YOUNG THUG,2015-05-09,33 ,Throw Sum Mo
33,FIFTH HARMONY featuring KID INK,2015-05-09,34 ,Worth It
34,MEGHAN TRAINOR,2015-05-09,35 ,All About That Bass
35,MEGHAN TRAINOR,2015-05-09,36 ,Lips Are Movin'
36,SAM SMITH,2015-05-09,37 ,I'm Not The Only One
37,TREY SONGZ,2015-05-09,38 ,Slow Motion
38,CARLY RAE JEPSEN,2015-05-09,39 ,I Really Like You
39,SKRILLEX & DIPLO featuring JUSTIN BIEBER,2015-05-09,40 ,Where Are U Now
40,ZAC BROWN BAND,2015-05-09,41 ,Homegrown
41,VANCE JOY,2015-05-09,42 ,Riptide
42,T-WAYNE,2015-05-09,43 ,Nasty Freestyle
43,KELLY CLARKSON,2015-05-09,44 ,Heartbeat Song
44,GEORGE EZRA,2015-05-09,45 ,Budapest
45,FALL OUT BOY,2015-05-09,46 ,Centuries
46,USHER featuring JUICY J,2015-05-09,47 ,I Don't Mind
47,"NICKI MINAJ featuring DRAKE, LIL WAYNE & CHRIS BROWN",2015-05-09,48 ,Only
48,NICK JONAS,2015-05-09,49 ,Jealous
49,SAM SMITH,2015-05-09,50 ,Stay With Me
50,CALVIN HARRIS featuring ELLIE GOULDING,2015-05-09,51 ,Outside
51,SIA,2015-05-09,52 ,Elastic Heart
52,FLORIDA GEORGIA LINE,2015-05-09,53 ,Sippin' On Fire
53,SILENTO,2015-05-09,54 ,Watch Me
54,DJ SNAKE & ALUNAGEORGE,2015-05-09,55 ,You Know You Like It
55,LEE BRICE,2015-05-09,56 ,Drinking Class
56,DRAKE,2015-05-09,57 ,Know Yourself
57,DIERKS BENTLEY,2015-05-09,58 ,Say You Do
58,TYLER FARR,2015-05-09,59 ,A Guy Walks Into A Bar
59,BILLY CURRINGTON,2015-05-09,60 ,Don't It
60,"KANYE WEST featuring THEOPHILUS LONDON, ALLAN KINGDOM & PAUL",2015-05-09,61 ,All Day
61,KEITH URBAN featuring ERIC CHURCH,2015-05-09,62 ,Raise 'Em Up
62,CIARA,2015-05-09,63 ,I Bet
63,SHEPPARD,2015-05-09,64 ,Geronimo
64,COLE SWINDELL,2015-05-09,65 ,Ain't Worth The Whiskey
65,A THOUSAND HORSES,2015-05-09,66 ,Smoke
66,DRAKE,2015-05-09,67 ,Energy
67,KENDRICK LAMAR,2015-05-09,68 ,King Kunta
68,TORI KELLY,2015-05-09,69 ,Nobody Love
69,ECHOSMITH,2015-05-09,70 ,Bright
70,MUMFORD & SONS,2015-05-09,71 ,Believe
71,MIRANDA LAMBERT,2015-05-09,72 ,Little Red Wagon
72,KENNY CHESNEY with GRACE POTTER,2015-05-09,73 ,Wild Child
73,DILLON FRANCIS & DJ SNAKE,2015-05-09,74 ,Get Low
74,CARRIE UNDERWOOD,2015-05-09,75 ,Little Toy Guns
75,FUTURE,2015-05-09,76 ,Commas
76,ERIC PASLAY,2015-05-09,77 ,She Don't Love You
77,CHRIS YOUNG,2015-05-09,78 ,Lonely Eyes
78,LUNCHMONEY LEWIS,2015-05-09,79 ,Bills
79,RACHEL PLATTEN,2015-05-09,80 ,Fight Song
80,LILLYWOOD & ROBIN SCHULZ,2015-05-09,81 ,Prayer In C
81,DRAKE,2015-05-09,82 ,10 Bands
82,IGGY AZALEA featuring JENNIFER HUDSON,2015-05-09,83 ,Trouble
83,"KID INK, TYGA, WALE, YG & RICH HOMIE QUAN",2015-05-09,84 ,Ride Out
84,TIM McGRAW with CATHERINE DUNN,2015-05-09,85 ,Diamond Rings And Old Barstools
85,ERIC CHURCH,2015-05-09,86 ,Like A Wrecking Ball
86,MAJOR LAZER x DJ SNAKE featuring M0,2015-05-09,87 ,Lean On
87,WALE featuring USHER,2015-05-09,88 ,The Matrimony
88,CANAAN SMITH,2015-05-09,89 ,Love You Like That
89,DRAKE,2015-05-09,90 ,Legend
90,RIHANNA,2015-05-09,91 ,American Oxygen
91,KELSEA BALLERINI,2015-05-09,92 ,Love Me Like You Mean It
92,BLAKE SHELTON,2015-05-09,93 ,Sangria
93,NICKY JAM & ENRIQUE IGLESIAS,2015-05-09,94 ,El Perdon
94,NICKI MINAJ featuring BEYONCE,2015-05-09,95 ,Feeling Myself
95,KID INK featuring DeJ LOAF,2015-05-09,96 ,Be Real
96,EASTON CORBIN,2015-05-09,97 ,Baby Be My Love Song
97,SAWYER FREDERICKS,2015-05-09,98 ,Imagine
98,X AMBASSADORS,2015-05-09,99 ,Renegades
99,KIMBERLY NICHOLE,2015-05-09,100,House Of The Rising Sun
0,WIZ KHALIFA featuring CHARLIE PUTH,2015-05-16,1  ,See You Again
1,MARK RONSON featuring BRUNO MARS,2015-05-16,2  ,Uptown Funk!
2,FETTY WAP,2015-05-16,3  ,Trap Queen
3,THE WEEKND,2015-05-16,4  ,Earned It (Fifty Shades Of Grey)
4,MAROON 5,2015-05-16,5  ,Sugar
5,ELLIE GOULDING,2015-05-16,6  ,Love Me Like You Do
6,WALK THE MOON,2015-05-16,7  ,Shut Up And Dance
7,ED SHEERAN,2015-05-16,8  ,Thinking Out Loud
8,FLO RIDA featuring SAGE THE GEMINI & LOOKAS,2015-05-16,9  ,G.D.F.R.
9,JASON DERULO,2015-05-16,10 ,Want To Want Me
10,NATALIE LA ROSE featuring JEREMIH,2015-05-16,11 ,Somebody
11,TAYLOR SWIFT,2015-05-16,12 ,Style
12,OMARION featuring CHRIS BROWN & JHENE AIKO,2015-05-16,13 ,Post To Be
13,ARIANA GRANDE,2015-05-16,14 ,One Last Time
14,NICK JONAS,2015-05-16,15 ,Chains
15,TOVE LO,2015-05-16,16 ,Talking Body
16,T-WAYNE,2015-05-16,17 ,Nasty Freestyle
17,LITTLE BIG TOWN,2015-05-16,18 ,Girl Crush
18,DAVID GUETTA featuring NICKI MINAJ & AFROJACK,2015-05-16,19 ,Hey Mama
19,MEGHAN TRAINOR,2015-05-16,20 ,Dear Future Husband
20,SAM SMITH,2015-05-16,21 ,Lay Me Down
21,RIHANNA,2015-05-16,22 ,Bitch Better Have My Money
22,SAM HUNT,2015-05-16,23 ,Take Your Time
23,TAYLOR SWIFT,2015-05-16,24 ,Blank Space
24,PITBULL & NE-YO,2015-05-16,25 ,Time Of Our Lives
25,RIHANNA & KANYE WEST & PAUL McCARTNEY,2015-05-16,26 ,FourFiveSeconds
26,NICKI MINAJ featuring DRAKE & LIL WAYNE,2015-05-16,27 ,Truffle Butter
27,ANDY GRAMMER,2015-05-16,28 ,"Honey, I'm Good."
28,BIG SEAN featuring DRAKE,2015-05-16,29 ,Blessings
29,RAE SREMMURD featuring NICKI MINAJ & YOUNG THUG,2015-05-16,30 ,Throw Sum Mo
30,HOZIER,2015-05-16,31 ,Take Me To Church
31,FIFTH HARMONY featuring KID INK,2015-05-16,32 ,Worth It
32,TAYLOR SWIFT,2015-05-16,33 ,Shake It Off
